TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g007515,28,여,40,7,5,1,1,2,,3,,3,1,28,28177,46,46110,50,50130,4,1,4,1,4,4,5,4,인천광역시,전남,나홀로 여행,2023-08-23~2023-08-24,2,1,,0
g001682,30,남,30,8,2,2,3,2,,6,6,2,4,30,30110,43,43110,43,43770,7,5,7,3,4,6,5,4,대전광역시,충북,자녀 동반 여행,2023-06-03~2023-06-04,1,2,6,2
g011509,11,여,20,6,1,1,1,3,,6,,2,1,42,42150,46,46130,41,41110,2,2,6,2,1,1,7,7,서울특별시,대전,2인 여행(가족 외),2023-09-09~2023-09-09,1,2,3,1
g011591,44,남,60,3,4,2,3,11,,2,5,2,1,50,50130,11,11140,44,44790,4,6,1,7,2,6,4,6,충청남도,충남,자녀 동반 여행,2023-09-09~2023-09-09,2,3,1,2
g012235,41,남,40,7,1,2,2,11,,3,5,2,2,44,44150,42,42150,11,11200,1,1,1,4,6,1,2,7,경기도,충북,2인 가족 여행,2023-09-17~2023-09-17,8,6,2,1
g001237,29,남,40,5,1,2,3,4,,3,5,2,3,26,26200,26,26350,48,48840,2,4,2,4,6,2,1,6,광주광역시,전남,2인 여행(가족 외),2023-05-29~2023-05-29,1,,,1
g003079,43,여,20,6,2,1,1,12,,2,,3,4,50,50110,50,50130,42,42170,4,1,2,4,4,6,5,4,충청북도,대전,2인 여행(가족 외),2023-07-01~2023-07-02,3,4,1,1
g010044,45,여,30,4,1,1,3,12,,2,7,3,2,41,41280,29,29140,41,41310,4,3,4,5,5,6,5,6,전라북도,대전,2인 가족 여행,2023-09-02~2023-09-02,5,2,7,1
g000614,44,여,40,6,1,2,2,11,,1,5,2,1,50,50130,42,42210,26,26350,4,5,3,4,3,4,3,4,충청남도,전북,2인 가족 여행,2023-05-28~2023-05-28,1,7,3,1
g004905,30,여,30,6,1,1,3,3,,4,7,3,2,50,50130,26,26350,42,42150,5,1,3,2,3,4,6,6,대전광역시,전북,부모 동반 여행,2023-09-02~2023-09-03,2,1,3,2
g011514,43,여,40,6,1,2,2,11,,1,7,2,2,43,43110,45,45110,11,11530,7,2,2,3,3,6,2,6,충청북도,세종,2인 여행(가족 외),2023-09-02~2023-09-02,3,1,5,1
f016471,47,남,40,6,1,2,4,3,,5,5,2,3,27,27290,48,48880,26,26710,2,1,1,1,1,3,6,6,경상북도,충북,자녀 동반 여행,2023-09-16~2023-09-16,8,3,7,3
g002874,43,남,40,6,1,2,3,8,,7,7,2,2,42,42150,50,50130,26,26350,4,4,3,3,6,6,6,6,충청북도,충남,3대 동반 여행(친척 포함),2023-06-24~2023-06-25,3,1,7,4
g002886,46,여,20,6,2,1,2,2,,2,2,2,1,26,26350,11,11110,46,46130,1,1,3,3,1,6,6,7,전라남도,전북,2인 여행(가족 외),2023-06-23~2023-06-24,1,2,3,1
g007776,43,여,30,6,1,2,3,3,,5,8,2,1,50,50130,30,30200,26,26230,6,5,3,6,5,3,5,5,충청북도,대전,자녀 동반 여행,2023-08-20~2023-08-20,5,2,7,2
g012814,44,여,50,6,1,2,3,2,,5,7,2,1,44,44210,44,44800,28,28185,1,7,6,1,2,7,7,2,충청남도,충남,자녀 동반 여행,2023-09-24~2023-09-24,2,6,1,1
g004822,42,남,50,8,1,2,3,3,,5,8,2,1,42,42210,44,44770,50,50110,2,2,2,5,5,2,6,2,강원도,충북,자녀 동반 여행,2023-08-12~2023-08-13,1,2,3,2
g011255,11,남,50,7,5,2,3,11,,1,6,2,2,42,42150,44,44210,47,47130,1,3,2,2,3,1,3,4,서울특별시,충남,3인 이상 여행(가족 외),2023-09-23~2023-09-23,7,8,3,3
g003733,11,여,40,6,1,2,5,11,,1,7,2,1,42,42210,42,42770,41,41820,1,4,3,2,2,3,2,5,서울특별시,충남,3대 동반 여행(친척 포함),2023-07-07~2023-07-08,8,1,7,3
g003266,29,여,20,6,1,1,4,3,,4,10,2,1,50,50130,26,26350,42,42150,1,1,1,3,3,4,2,6,광주광역시,전남,2인 여행(가족 외),2023-07-08~2023-07-08,1,2,3,1
g012261,11,여,20,6,2,1,4,5,,2,7,3,3,50,50130,30,30200,41,41450,2,2,4,2,2,5,2,3,서울특별시,세종,나홀로 여행,2023-09-07~2023-09-07,1,4,2,0
f000004,11,남,50,7,1,2,3,2,,6,6,1,1,42,42210,42,42830,42,42130,2,1,7,1,1,6,6,1,서울특별시,강원,자녀 동반 여행,2023-04-29~2023-05-01,2,3,8,2
g000943,30,여,30,6,2,1,3,12,,1,10,2,1,42,42150,26,26380,41,41110,4,2,2,2,3,6,1,6,대전광역시,충남,부모 동반 여행,2023-05-30~2023-06-01,1,3,2,2
g002441,41,남,40,6,1,2,4,1,,6,7,2,1,42,42210,45,45800,44,44825,1,1,5,1,1,7,1,7,경기도,대전,자녀 동반 여행,2023-06-30~2023-07-01,2,8,1,3
g010444,46,여,20,6,1,1,3,2,,1,7,2,2,30,30200,46,46130,45,45110,2,2,2,1,3,5,6,3,전라남도,광주,2인 여행(가족 외),2023-08-27~2023-08-27,1,2,3,1
g005828,26,여,50,5,1,2,3,5,,5,8,3,2,47,47130,48,48850,48,48270,1,2,2,3,3,5,2,4,부산광역시,전남,자녀 동반 여행,2023-08-11~2023-08-13,3,7,1,3
g011515,41,남,30,6,1,4,3,2,,7,8,2,1,42,42830,46,46110,26,26350,3,3,1,4,3,3,2,4,경기도,충북,나홀로 여행,2023-09-16~2023-09-16,4,1,5,0
g009738,41,여,20,6,1,1,4,3,,4,8,2,1,42,42170,42,42210,50,50130,3,3,2,3,3,3,7,5,경기도,대전,나홀로 여행,2023-09-09~2023-09-09,7,1,2,0
g000950,26,여,50,5,1,2,3,13,,3,11,3,3,45,45110,46,46730,47,47130,1,4,4,2,2,4,4,2,부산광역시,전남,3인 이상 여행(가족 외),2023-05-31~2023-06-01,2,6,7,3
g009367,43,여,40,5,1,2,4,3,,6,11,2,1,30,30200,44,44180,47,47770,3,6,5,2,7,6,3,6,충청북도,충남,자녀 동반 여행,2023-08-27~2023-08-27,3,7,1,3
g001056,11,여,40,5,1,2,3,3,,5,10,2,3,41,41830,42,42150,44,44825,4,4,4,2,4,4,2,6,서울특별시,충남,3대 동반 여행(친척 포함),2023-06-09~2023-06-10,1,8,6,4
g000901,27,여,50,7,1,2,4,2,,5,8,2,3,42,42170,46,46150,44,44770,1,1,2,7,6,2,2,5,대구광역시,충남,자녀 동반 여행,2023-05-27~2023-05-29,8,9,7,3
g001679,45,여,30,6,1,1,2,3,,3,6,2,1,42,42150,48,48310,45,45710,1,3,1,3,1,3,7,7,전라북도,전북,2인 여행(가족 외),2023-06-04~2023-06-04,4,1,5,1
g004573,29,여,20,6,2,1,1,12,,2,,2,2,48,48240,30,30230,11,11530,7,1,1,3,1,7,2,7,광주광역시,전북,2인 여행(가족 외),2023-07-31~2023-08-01,4,5,7,1
g006785,41,여,20,4,1,1,1,12,,1,,3,2,26,26230,41,41110,11,11680,6,2,2,2,2,4,6,5,경기도,전북,2인 여행(가족 외),2023-08-28~2023-08-30,9,1,2,1
g001891,45,여,20,7,1,1,1,2,,4,,2,1,30,30200,29,29200,50,50110,3,3,3,2,2,3,6,2,전라북도,대전,나홀로 여행,2023-06-06~2023-06-06,1,2,7,0
g004731,46,남,30,6,1,1,5,13,,1,8,2,1,46,46910,46,46840,45,45110,1,3,1,7,6,1,7,3,전라남도,전남,2인 가족 여행,2023-08-02~2023-08-02,3,1,7,1
g011476,36,남,60,6,1,2,4,4,,5,11,2,1,46,46130,42,42150,26,26380,5,2,4,5,7,6,2,2,세종특별자치시,충북,자녀 동반 여행,2023-09-03~2023-09-03,7,8,3,3
g001929,28,여,30,6,1,1,3,3,,4,4,3,4,46,46150,47,47170,48,48850,1,1,1,5,2,1,3,7,서울특별시,충북,2인 여행(가족 외),2023-06-04~2023-06-05,8,1,,1
g002647,29,여,40,6,1,2,3,2,,5,7,3,4,46,46720,45,45110,11,11710,4,5,3,4,4,5,2,5,광주광역시,대전,자녀 동반 여행,2023-07-01~2023-07-02,3,2,1,2
g002918,28,여,40,6,1,1,3,2,,6,7,2,2,50,50130,42,42820,48,48840,2,2,2,4,3,2,6,6,인천광역시,충북,3인 이상 여행(가족 외),2023-06-18~2023-06-19,3,6,7,2
g007417,11,여,30,6,1,1,4,12,,2,6,3,2,50,50110,26,26500,45,45110,3,2,2,1,4,4,1,5,서울특별시,전북,2인 여행(가족 외),2023-09-02~2023-09-04,1,2,8,1
g002513,41,여,20,6,1,1,4,12,,2,5,3,2,50,50110,26,26350,42,42150,3,5,2,2,2,5,6,6,경기도,대전,부모 동반 여행,2023-06-13~2023-06-13,1,7,5,2
g002802,43,여,40,6,1,2,2,3,,4,7,2,1,50,50110,47,47130,45,45130,4,2,3,2,4,3,2,6,충청북도,충남,2인 가족 여행,2023-06-24~2023-06-25,3,1,7,1
g003570,41,여,20,6,1,1,1,3,,4,,2,1,42,42150,42,42230,50,50110,2,1,2,3,5,2,6,6,경기도,충북,2인 여행(가족 외),2023-07-08~2023-07-09,1,3,2,1
g007596,27,남,20,6,2,1,4,12,,2,5,2,2,26,26410,47,47130,47,47170,4,4,4,2,6,4,7,5,대구광역시,대전,2인 여행(가족 외),2023-08-22~2023-08-22,5,1,10,1
g012927,41,남,30,6,1,1,1,2,,5,,3,4,41,41460,44,44130,44,44200,3,6,5,5,5,4,4,5,경기도,충남,2인 여행(가족 외),2023-09-23~2023-09-23,3,7,2,1
g004498,11,남,20,4,1,1,1,2,,3,,3,5,41,41820,26,26710,11,11170,6,2,2,6,6,6,2,2,서울특별시,전북,2인 여행(가족 외),2023-08-04~2023-08-04,1,6,2,1
g000258,11,여,30,6,1,2,3,3,,1,8,2,3,41,41650,42,42830,26,26350,2,2,2,2,6,4,5,4,서울특별시,충남,자녀 동반 여행,2023-05-27~2023-05-29,3,1,8,2
g003210,46,여,20,6,1,1,4,3,,4,6,3,3,50,50130,47,47130,46,46170,2,1,1,4,6,5,2,3,전라남도,전북,2인 여행(가족 외),2023-07-08~2023-07-09,2,7,3,1
g005959,27,여,20,6,1,1,3,13,,3,8,3,4,26,26350,11,11230,50,50110,4,4,3,2,2,4,6,4,대구광역시,충북,부모 동반 여행,2023-08-12~2023-08-13,3,1,7,3
g004637,11,여,20,4,1,1,2,3,,4,6,3,4,42,42150,26,26350,50,50130,3,2,5,1,7,3,6,3,서울특별시,충남,2인 여행(가족 외),2023-08-05~2023-08-06,1,3,2,1
g006517,41,여,30,6,1,1,4,3,,5,11,2,1,46,46130,42,42150,26,26350,6,1,6,3,3,3,2,6,경기도,전남,부모 동반 여행,2023-08-18~2023-08-20,1,2,3,2
g000958,11,남,30,8,5,2,2,3,,10,12,2,2,42,42210,41,41650,30,30200,2,1,4,2,2,4,7,1,서울특별시,충남,2인 가족 여행,2023-05-27~2023-05-27,3,8,2,1
g003273,46,여,30,6,1,2,3,3,,4,10,3,6,46,46130,26,26710,30,30230,6,1,7,1,1,7,2,6,전라남도,전남,3인 이상 여행(가족 외),2023-06-24~2023-06-25,3,1,2,2
g004839,41,남,40,5,1,2,3,4,,5,5,2,2,42,42170,46,46110,48,48330,4,5,2,4,4,3,2,6,경기도,충북,나홀로 여행,2023-08-05~2023-08-06,1,2,7,0
g005259,44,여,30,6,2,1,4,12,,2,6,2,1,30,30200,11,11230,26,26710,2,1,1,1,1,6,6,6,충청남도,전북,2인 여행(가족 외),2023-08-16~2023-08-17,3,1,,1
g006168,11,여,20,7,2,1,1,12,,2,,4,1,45,45110,42,42150,50,50110,2,1,2,3,7,4,7,5,서울특별시,전남,2인 여행(가족 외),2023-08-20~2023-08-22,3,1,2,1
g005684,28,여,30,6,1,2,3,2,,5,8,3,4,41,41820,42,42150,50,50110,4,1,2,5,3,3,6,7,인천광역시,충북,자녀 동반 여행,2023-08-16~2023-08-18,3,2,5,2
g002232,27,남,20,6,2,1,4,12,,2,6,3,2,26,26350,11,11140,47,47110,7,1,7,1,1,4,7,7,대구광역시,전북,2인 여행(가족 외),2023-06-27~2023-06-28,2,3,1,1
g003874,11,남,40,5,1,1,1,5,,3,,2,4,11,11680,26,26350,50,50110,7,1,4,1,7,7,1,7,서울특별시,충남,나홀로 여행,2023-07-05~2023-07-05,10,5,8,0
g002601,11,남,20,4,1,1,2,12,,1,6,4,3,42,42760,29,29140,46,46820,4,4,4,4,2,2,3,4,서울특별시,광주,나홀로 여행,2023-06-30~2023-07-01,2,,,0
g001374,29,남,30,5,1,2,4,10,,5,5,1,2,42,42210,46,46130,47,47920,1,2,1,5,5,2,6,6,광주광역시,전남,3인 이상 여행(가족 외),2023-06-05~2023-06-06,9,3,2,7
g006027,29,남,20,6,3,1,2,12,,3,4,3,3,11,11680,26,26710,50,50130,4,2,5,5,6,4,4,4,광주광역시,전남,2인 여행(가족 외),2023-08-14~2023-08-14,4,2,3,1
g003051,11,남,40,6,1,2,3,3,,5,8,2,2,41,41650,41,41360,41,41450,4,2,4,2,4,6,2,4,서울특별시,충남,자녀 동반 여행,2023-06-24~2023-06-25,2,,,2
g007546,29,남,20,5,1,1,1,2,,4,,2,2,46,46710,46,46130,46,46170,2,5,5,4,2,5,5,5,광주광역시,전남,2인 여행(가족 외),2023-08-27~2023-08-27,3,10,2,1
g001083,41,여,20,6,1,1,3,2,,4,5,3,6,42,42150,26,26350,50,50130,2,1,1,3,6,2,2,2,경기도,전북,2인 여행(가족 외),2023-06-04~2023-06-06,1,7,4,1
g000520,11,여,60,4,1,3,3,11,,1,5,2,1,42,42150,41,41820,42,42820,1,2,3,3,3,3,3,3,서울특별시,충남,자녀 동반 여행,2023-05-20~2023-05-20,8,1,7,2
g007793,29,남,40,4,1,1,1,4,,8,,2,1,45,45190,46,46110,11,11110,4,1,1,2,2,6,7,2,광주광역시,전남,2인 여행(가족 외),2023-08-27~2023-08-27,5,3,1,1
g006460,41,여,30,6,1,1,1,13,,5,,3,2,42,42150,50,50110,26,26350,3,6,2,6,6,5,1,5,경기도,대전,나홀로 여행,2023-08-16~2023-08-16,1,7,10,0
g000867,11,여,40,5,1,2,2,4,,4,9,2,1,42,42210,50,50130,42,42770,1,1,6,1,4,4,2,6,서울특별시,전남,자녀 동반 여행,2023-05-27~2023-05-29,3,8,7,3
g011053,41,남,20,4,1,1,3,12,,2,6,3,2,50,50130,50,50110,42,42150,4,4,2,3,4,3,6,2,경기도,대전,3인 이상 여행(가족 외),2023-09-23~2023-09-23,2,3,1,2
g003681,36,여,30,6,1,1,1,3,,5,,2,1,50,50130,44,44760,11,11680,4,2,1,3,4,5,2,7,세종특별자치시,충남,나홀로 여행,2023-07-02~2023-07-02,5,1,2,0
g007383,30,여,40,8,2,2,3,2,,2,10,2,2,44,44810,45,45110,11,11710,1,1,2,1,1,2,1,1,대전광역시,충남,자녀 동반 여행,2023-08-19~2023-08-19,1,3,6,2
g001107,46,남,40,5,1,2,2,8,,5,5,2,2,46,46110,46,46790,46,46880,4,1,1,1,4,1,1,3,전라남도,전남,2인 가족 여행,2023-06-04~2023-06-04,1,6,2,1
g000391,41,남,30,6,1,2,4,3,,5,8,2,1,41,41820,42,42150,42,42210,2,2,2,2,2,3,4,4,경기도,충북,3인 이상 여행(가족 외),2023-05-27~2023-05-29,2,3,1,3
g005952,41,여,20,5,1,1,1,4,,4,,2,3,11,11440,42,42720,45,45110,4,1,2,2,7,4,3,7,경기도,전남,2인 여행(가족 외),2023-08-15~2023-08-16,7,1,5,1
g011837,28,남,40,6,1,1,3,4,,4,6,3,4,26,26350,50,50130,28,28110,7,1,1,1,1,6,7,5,인천광역시,대전,나홀로 여행,2023-09-18~2023-09-18,1,7,10,0
g012713,41,남,30,4,1,2,4,3,,4,6,2,4,41,41110,30,30230,11,11620,4,4,4,3,4,4,4,4,경기도,대전,자녀 동반 여행,2023-09-24~2023-09-24,8,7,1,3
g000624,30,여,20,6,1,1,3,2,,4,8,2,1,11,11710,26,26500,11,11170,4,6,5,3,5,2,2,5,대전광역시,광주,나홀로 여행,2023-05-20~2023-05-20,7,6,1,0
f015541,45,여,20,5,1,1,5,4,,4,6,2,2,50,50130,50,50110,26,26170,4,1,1,3,5,2,6,5,전라북도,대구,2인 여행(가족 외),2023-09-02~2023-09-02,3,1,2,1
g001187,29,여,30,6,1,2,4,3,,3,5,2,1,46,46790,46,46880,26,26200,5,3,3,3,3,3,3,5,광주광역시,전남,나홀로 여행,2023-05-30~2023-05-31,1,2,5,0
g007476,45,남,20,6,2,1,2,12,,1,5,3,3,46,46130,46,46110,11,11680,6,2,1,3,2,2,2,7,전라북도,전남,2인 여행(가족 외),2023-08-20~2023-08-22,1,3,2,1
g009577,11,남,20,6,1,1,1,3,,2,,3,1,50,50130,42,42150,26,26260,1,2,1,2,2,2,2,3,서울특별시,전남,나홀로 여행,2023-08-25~2023-08-26,7,1,2,0
g005895,11,여,50,7,1,2,5,11,,2,12,3,2,42,42150,46,46130,48,48220,2,4,3,1,2,3,6,7,서울특별시,충북,3인 이상 여행(가족 외),2023-08-14~2023-08-14,6,5,2,7
g002933,29,남,20,6,1,1,4,12,,3,6,3,2,11,11440,42,42150,47,47110,4,2,3,5,3,5,5,5,광주광역시,전남,2인 여행(가족 외),2023-06-18~2023-06-18,2,1,3,1
g002059,11,남,50,6,1,2,3,3,,6,9,2,2,42,42820,46,46110,44,44150,2,2,1,3,2,2,2,5,서울특별시,충북,자녀 동반 여행,2023-06-23~2023-06-24,2,1,3,2
g007373,29,여,30,6,1,1,4,3,,4,9,3,10,46,46900,46,46170,46,46790,2,5,1,3,3,3,6,6,광주광역시,전남,부모 동반 여행,2023-08-19~2023-08-19,1,2,3,3
g005793,11,남,30,6,1,1,1,4,,4,,3,3,26,26500,50,50130,42,42150,4,3,1,3,6,2,1,5,서울특별시,충북,2인 여행(가족 외),2023-08-18~2023-08-20,2,7,1,1
g003370,44,남,20,5,1,1,5,12,,1,8,3,5,44,44825,41,41820,42,42150,3,2,2,4,2,2,1,6,충청남도,대전,2인 여행(가족 외),2023-07-08~2023-07-09,7,1,2,1
g003846,41,여,30,5,1,1,2,2,,7,7,2,5,11,11680,48,48310,27,27710,7,1,1,1,7,1,1,4,경기도,대전,2인 여행(가족 외),2023-07-08~2023-07-09,2,3,,1
g012254,36,여,30,6,1,2,4,3,,4,8,3,13,50,50110,26,26350,11,11620,2,2,6,3,4,6,3,4,세종특별자치시,충북,자녀 동반 여행,2023-09-16~2023-09-16,1,2,4,3
g000430,29,남,20,6,1,1,4,4,,4,4,3,4,50,50130,11,11680,44,44270,4,4,2,2,4,4,1,6,광주광역시,충남,2인 여행(가족 외),2023-05-21~2023-05-22,7,5,1,1
g009348,41,남,30,6,1,2,3,8,,4,4,3,3,42,42210,43,43800,50,50130,1,1,2,2,4,2,7,1,경기도,충남,3대 동반 여행(친척 포함),2023-08-27~2023-08-27,4,2,7,7
g012933,29,남,50,6,1,2,4,3,,4,8,2,3,45,45110,46,46110,30,30230,5,1,1,4,6,4,2,4,광주광역시,전남,자녀 동반 여행,2023-09-23~2023-09-23,1,7,3,3
g005920,41,남,20,6,1,1,1,2,,4,,3,6,45,45110,41,41390,11,11560,2,2,4,4,2,3,5,6,경기도,전북,나홀로 여행,2023-09-02~2023-09-03,1,2,6,0
g006925,11,여,20,6,1,1,3,3,,4,6,4,1,26,26500,50,50130,45,45110,3,1,1,2,2,4,3,7,서울특별시,전남,3인 이상 여행(가족 외),2023-08-23~2023-08-25,3,1,2,2
g011753,30,여,30,4,1,2,2,11,,1,3,3,3,50,50130,42,42150,44,44180,2,3,4,4,2,6,6,6,대전광역시,충북,2인 가족 여행,2023-09-07~2023-09-07,1,2,3,1
g001603,11,남,50,6,1,1,2,3,,3,3,3,4,42,42150,41,41830,41,41390,5,3,3,3,3,3,4,3,서울특별시,전남,2인 여행(가족 외),2023-06-04~2023-06-05,1,6,2,1
g000871,11,남,50,6,1,2,2,11,,1,5,2,1,42,42760,42,42780,50,50130,1,1,2,6,6,2,2,6,서울특별시,충북,2인 여행(가족 외),2023-05-29~2023-06-01,2,3,7,1
g004154,30,여,20,4,1,1,1,3,,4,,3,3,26,26350,11,11560,44,44180,2,2,2,2,1,6,6,6,대전광역시,충남,2인 여행(가족 외),2023-07-30~2023-07-30,1,3,6,1
g000899,11,남,50,6,1,2,4,3,,5,11,2,1,44,44825,11,11110,46,46820,2,4,2,4,4,2,3,2,서울특별시,충북,자녀 동반 여행,2023-06-03~2023-06-05,8,3,2,2
g003329,11,여,30,6,1,1,4,2,,5,6,3,7,43,43110,50,50130,42,42210,5,2,2,5,2,6,2,5,서울특별시,충북,3인 이상 여행(가족 외),2023-07-01~2023-07-02,1,7,2,3
g001383,45,여,30,4,1,1,3,12,,2,10,2,1,26,26710,26,26350,29,29140,2,2,2,2,2,3,6,7,전라북도,전남,3인 이상 여행(가족 외),2023-05-28~2023-05-29,3,1,5,3
g002974,41,남,40,7,1,2,3,2,,7,8,1,1,42,42760,44,44825,41,41500,1,4,2,5,4,2,6,2,경기도,충남,3인 이상 여행(가족 외),2023-07-08~2023-07-09,3,2,1,4
g000892,29,남,40,7,1,2,3,2,,5,9,2,1,46,46150,48,48840,46,46130,5,6,5,3,6,2,2,3,광주광역시,전북,자녀 동반 여행,2023-05-27~2023-05-28,3,2,1,2
g006151,11,남,30,6,1,2,2,3,,6,7,4,2,42,42210,50,50130,26,26350,3,3,5,2,3,3,3,6,서울특별시,충북,3인 이상 여행(가족 외),2023-08-15~2023-08-16,3,1,2,5
g005243,45,남,20,6,1,1,4,2,,4,7,3,6,11,11110,41,41480,28,28245,5,5,5,5,3,5,3,5,전라북도,전남,2인 여행(가족 외),2023-08-20~2023-08-22,3,5,1,1
g000769,41,여,30,6,1,2,3,2,,6,12,3,10,44,44210,28,28177,42,42150,5,3,1,2,2,2,1,6,경기도,충남,3인 이상 여행(가족 외),2023-06-04~2023-06-05,2,8,1,2
g012665,46,여,30,6,1,2,5,2,,5,9,2,2,29,29155,29,29200,46,46790,4,5,5,3,6,6,6,3,전라남도,광주,자녀 동반 여행,2023-09-23~2023-09-23,8,7,3,4
g007690,36,여,40,7,1,1,1,3,,3,,3,2,30,30170,30,30200,11,11410,4,4,4,4,4,4,4,4,세종특별자치시,대전,나홀로 여행,2023-09-01~2023-09-01,1,2,4,0
g010200,29,여,20,6,1,1,3,3,,5,5,2,1,50,50130,26,26350,11,11680,2,2,2,5,6,6,6,6,광주광역시,전남,2인 가족 여행,2023-08-28~2023-08-28,1,2,3,1
g006739,41,여,30,5,1,1,4,8,,2,6,3,2,30,30140,42,42110,50,50110,4,3,5,5,5,6,7,7,경기도,충남,나홀로 여행,2023-08-20~2023-08-20,1,2,8,0
g001081,48,남,50,7,1,2,4,2,,4,7,2,2,48,48840,48,48730,27,27200,4,1,2,5,2,1,7,7,경상남도,전남,3인 이상 여행(가족 외),2023-06-03~2023-06-05,3,8,4,2
g010545,45,남,20,6,2,1,5,12,,1,10,3,10,46,46820,46,46130,50,50130,2,2,2,4,3,3,3,3,전라북도,광주,3인 이상 여행(가족 외),2023-08-31~2023-08-31,3,7,1,4
g002446,11,남,20,6,1,1,3,12,,2,6,2,1,50,50130,42,42150,26,26350,2,1,1,7,6,3,2,6,서울특별시,전북,2인 여행(가족 외),2023-06-26~2023-06-27,3,8,1,1
g006376,11,여,20,5,1,1,4,12,,2,5,3,2,50,50130,42,42150,26,26350,5,2,2,4,3,5,3,5,서울특별시,전북,부모 동반 여행,2023-08-19~2023-08-20,2,1,3,3
g002275,44,남,20,4,1,2,4,2,,6,12,2,5,41,41280,41,41820,47,47130,4,2,6,1,2,3,2,6,충청남도,충남,2인 가족 여행,2023-06-18~2023-06-18,6,9,3,1
g003453,11,여,20,7,1,1,5,2,,2,10,3,4,50,50130,50,50110,26,26350,5,2,2,2,2,4,7,5,강원도,대전,나홀로 여행,2023-07-06~2023-07-07,2,1,5,0
g010939,45,남,40,7,5,2,3,2,,4,4,3,2,30,30200,11,11710,50,50110,6,2,2,1,6,2,7,6,전라북도,대전,자녀 동반 여행,2023-09-16~2023-09-16,1,2,4,2
g003108,11,여,30,5,1,2,4,13,,3,4,2,2,42,42150,43,43730,41,41610,1,4,1,4,6,6,1,6,서울특별시,충북,자녀 동반 여행,2023-07-01~2023-07-02,3,2,1,3
g000510,29,남,40,6,1,2,3,2,,4,7,2,3,45,45800,45,45730,46,46710,2,2,6,2,6,2,2,4,광주광역시,전북,자녀 동반 여행,2023-05-19~2023-05-20,3,7,2,2
g004955,11,여,20,4,1,1,4,12,,2,9,3,8,11,11110,42,42150,28,28710,2,5,5,4,3,5,7,5,서울특별시,전북,3인 이상 여행(가족 외),2023-08-05~2023-08-07,1,7,3,3
g000392,29,여,40,6,1,1,3,4,,4,9,1,1,46,46150,46,46130,31,31710,3,1,3,3,6,5,3,5,광주광역시,전남,2인 여행(가족 외),2023-05-27~2023-05-28,7,2,3,1
g001567,42,여,30,4,1,2,3,3,,5,8,3,4,11,11710,45,45110,43,43150,6,4,6,6,6,6,6,6,강원도,충북,자녀 동반 여행,2023-06-03~2023-06-03,3,6,7,2
g006055,41,여,30,6,2,1,4,12,,1,7,3,2,50,50110,42,42150,26,26350,4,3,4,4,2,2,6,5,경기도,전남,3인 이상 여행(가족 외),2023-08-24~2023-08-26,3,1,7,4
g011197,29,여,50,5,1,1,2,9,,2,4,2,2,46,46710,46,46900,11,11110,1,1,1,4,4,5,3,7,광주광역시,전남,2인 여행(가족 외),2023-09-04~2023-09-04,1,5,7,1
g000688,29,여,50,5,1,2,3,3,,4,7,3,6,46,46870,46,46170,46,46880,1,6,4,5,2,5,2,7,광주광역시,전남,자녀 동반 여행,2023-05-28~2023-05-29,3,1,7,2
g005960,29,여,20,4,1,1,4,12,,1,9,2,1,42,42210,11,11200,26,26200,5,2,3,3,6,4,6,5,광주광역시,전북,2인 가족 여행,2023-08-12~2023-08-13,1,2,3,1
g012256,48,남,60,4,1,2,2,13,,4,4,3,5,30,30140,26,26350,46,46230,3,3,4,4,4,4,4,4,경상남도,전남,나홀로 여행,2023-09-09~2023-09-09,7,2,1,0
g012805,30,여,30,7,1,1,2,2,,6,6,3,6,50,50110,44,44150,11,11680,3,5,3,2,3,4,3,5,대전광역시,충남,2인 여행(가족 외),2023-09-24~2023-09-24,3,2,5,1
g006196,45,남,20,6,1,1,4,4,,2,4,2,1,50,50130,50,50110,42,42150,2,1,1,4,2,1,7,6,전라북도,충남,3인 이상 여행(가족 외),2023-08-14~2023-08-15,2,1,3,3
g002825,47,여,20,6,3,1,4,12,,1,6,3,3,43,43800,50,50130,47,47130,1,1,1,6,1,7,1,7,경상북도,충북,3인 이상 여행(가족 외),2023-06-25~2023-06-26,2,1,3,2
g003202,11,남,30,6,1,2,3,5,,4,7,3,4,41,41820,50,50130,26,26350,4,1,1,1,4,4,1,7,서울특별시,충북,자녀 동반 여행,2023-07-01~2023-07-02,3,7,1,4
